run,test_size,train_size,normalize,accuracy,confusion_matrix
91,0.3,0.7,True,0.5870748299319728,"[[  0   0   1   0   0   0   0]
 [  1  14  20  13   0   0   0]
 [  3  13 279 148  21   1   0]
 [  8  11 115 393  83  12   0]
 [  1   1  22  78 153  22   0]
 [  0   1   2  15  13  24   0]
 [  0   1   0   1   0   0   0]]"
92,0.3,0.7,True,0.5836734693877551,"[[  0   0   4   2   1   0   0]
 [  0  13  26  13   1   0   0]
 [  1  27 268 116  24   3   0]
 [  0  13 114 421  88  13   1]
 [  0   2  16  97 141   9   1]
 [  0   1   6  17  14  15   0]
 [  0   0   0   1   0   1   0]]"
93,0.3,0.7,True,0.5870748299319728,"[[  0   0   3   1   1   0   0]
 [  0  13  22  11   3   0   0]
 [  2  12 269 141  23   2   1]
 [  0  12 129 426  94  11   0]
 [  0   8  20  67 137  13   0]
 [  0   0   2  14  11  18   2]
 [  0   0   0   2   0   0   0]]"
94,0.3,0.7,True,0.5884353741496599,"[[  1   0   1   2   0   1   0]
 [  2  12  16  11   1   1   0]
 [  5  14 291 118  25   2   0]
 [  1   5 126 401 106  13   1]
 [  0   1  18  80 140  15   1]
 [  0   0   4  21  12  20   0]
 [  0   0   1   0   0   1   0]]"
95,0.3,0.7,True,0.6040816326530613,"[[  0   1   2   1   1   0   0]
 [  0  14  25  12   4   0   0]
 [  3  17 282 108  18   2   0]
 [  0  10 130 412 107  17   0]
 [  0   1  13  66 156  13   0]
 [  0   0   3  15  12  24   0]
 [  0   0   0   1   0   0   0]]"
96,0.3,0.7,True,0.5829931972789115,"[[  0   1   1   2   2   0   0]
 [  0  16  20   8   3   0   0]
 [  4  24 265 112  22   2   0]
 [  3  10 137 414  93  18   0]
 [  1   2  23  82 142   9   1]
 [  0   0   5  15  12  20   0]
 [  0   0   0   0   1   0   0]]"
97,0.3,0.7,True,0.5761904761904761,"[[  0   0   3   2   1   0]
 [  1  12  16  11   7   0]
 [  2  20 263 109  20   5]
 [  0  18 135 407 108  17]
 [  0   1  24  75 145  13]
 [  0   0   2  15  18  20]]"
98,0.3,0.7,True,0.5700680272108843,"[[  0   0   6   0   2   0   0]
 [  0  18  29  14   4   0   0]
 [  1  12 272 119  25   2   2]
 [  1   9 147 386  84  12   0]
 [  0   1  25  86 134  16   0]
 [  0   0   2  19  12  28   0]
 [  0   0   0   1   1   0   0]]"
99,0.3,0.7,True,0.6170068027210884,"[[  0   2   3   0   1   0   0]
 [  0  10  16  17   1   1   0]
 [  0  15 298 115  27   3   0]
 [  1  14 121 427  80  15   0]
 [  1   0  14  70 149  17   0]
 [  0   0   3  11  11  23   0]
 [  0   0   0   3   0   1   0]]"
100,0.3,0.7,True,0.5891156462585034,"[[  0   0   2   2   1   0   0]
 [  1  15  20  14   2   1   0]
 [  2  18 270 111  31   4   0]
 [  0  10 125 421 102  15   1]
 [  0   4  20  75 129   9   0]
 [  0   1   0  14  17  31   0]
 [  0   0   1   0   1   0   0]]"
